id,log_feature,volume
18148,feature 68,7
18148,feature 54,1
18148,feature 345,1
18471,feature 54,8
18471,feature 345,1
18471,feature 68,2
18471,feature 54,8
18471,feature 345,1
18471,feature 68,2
18471,feature 54,8
18471,feature 345,1
18471,feature 68,2
16715,feature 134,1
17929,feature 134,1
17929,feature 219,1
17929,feature 134,1
17929,feature 219,1
18390,feature 55,3
18250,feature 209,3
18250,feature 87,2
18250,feature 209,3
18250,feature 87,2
16846,feature 209,1
16846,feature 87,1
16846,feature 209,1
16846,feature 87,1
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
18519,feature 207,1
18519,feature 54,4
18519,feature 209,4
18519,feature 170,32
18519,feature 182,1
18519,feature 87,2
18519,feature 155,7
17813,feature 54,138
17813,feature 170,45
17813,feature 54,138
17813,feature 170,45
17179,feature 82,11
17179,feature 196,1
17179,feature 203,10
17179,feature 82,11
17179,feature 196,1
17179,feature 203,10
17179,feature 82,11
17179,feature 196,1
17179,feature 203,10
18140,feature 203,2
18140,feature 82,4
18140,feature 203,2
18140,feature 82,4
17760,feature 193,18
17760,feature 203,2
17760,feature 71,21
17760,feature 82,4
17760,feature 193,18
17760,feature 203,2
17760,feature 71,21
17760,feature 82,4
17760,feature 193,18
17760,feature 203,2
17760,feature 71,21
17760,feature 82,4
17760,feature 193,18
17760,feature 203,2
17760,feature 71,21
17760,feature 82,4
18051,feature 82,26
18051,feature 203,8
18051,feature 71,5
18051,feature 193,5
18051,feature 82,26
18051,feature 203,8
18051,feature 71,5
18051,feature 193,5
18051,feature 82,26
18051,feature 203,8
18051,feature 71,5
18051,feature 193,5
18051,feature 82,26
18051,feature 203,8
18051,feature 71,5
18051,feature 193,5
17930,feature 82,8
17930,feature 74,7
17930,feature 196,7
17930,feature 82,8
17930,feature 74,7
17930,feature 196,7
17930,feature 82,8
17930,feature 74,7
17930,feature 196,7
16736,feature 273,1
16736,feature 244,1
16736,feature 68,1
16736,feature 324,1
16736,feature 273,1
16736,feature 244,1
16736,feature 68,1
16736,feature 324,1
16736,feature 273,1
16736,feature 244,1
16736,feature 68,1
16736,feature 324,1
16736,feature 273,1
16736,feature 244,1
16736,feature 68,1
16736,feature 324,1
16686,feature 170,1
17235,feature 201,1
17235,feature 82,6
17235,feature 80,1
17235,feature 201,1
17235,feature 82,6
17235,feature 80,1
17235,feature 201,1
17235,feature 82,6
17235,feature 80,1
17259,feature 82,4
17759,feature 203,1
17759,feature 82,1
17759,feature 203,1
17759,feature 82,1
18152,feature 82,20
18152,feature 80,2
18152,feature 203,2
18152,feature 82,20
18152,feature 80,2
18152,feature 203,2
18152,feature 82,20
18152,feature 80,2
18152,feature 203,2
17471,feature 81,4
17471,feature 202,2
17471,feature 81,4
17471,feature 202,2
17658,feature 219,1
17658,feature 134,1
17658,feature 53,1
17658,feature 219,1
17658,feature 134,1
17658,feature 53,1
17658,feature 219,1
17658,feature 134,1
17658,feature 53,1
17046,feature 54,1
17046,feature 207,1
17046,feature 170,26
17046,feature 182,1
17046,feature 54,1
17046,feature 207,1
17046,feature 170,26
17046,feature 182,1
17046,feature 54,1
17046,feature 207,1
17046,feature 170,26
17046,feature 182,1
17046,feature 54,1
17046,feature 207,1
17046,feature 170,26
17046,feature 182,1
17612,feature 127,1
17612,feature 55,1
17612,feature 212,4
17612,feature 127,1
17612,feature 55,1
17612,feature 212,4
17612,feature 127,1
17612,feature 55,1
17612,feature 212,4
17278,feature 219,1
17278,feature 134,1
17278,feature 219,1
17278,feature 134,1
18489,feature 219,1
18489,feature 134,1
18489,feature 219,1
18489,feature 134,1
16722,feature 195,21
16722,feature 73,44
16722,feature 195,21
16722,feature 73,44
17477,feature 73,3
16836,feature 109,5
16836,feature 195,108
16836,feature 73,124
16836,feature 109,5
16836,feature 195,108
16836,feature 73,124
16836,feature 109,5
16836,feature 195,108
16836,feature 73,124
18491,feature 73,32
18491,feature 195,9
18491,feature 73,32
18491,feature 195,9
18205,feature 195,14
18205,feature 73,67
18205,feature 195,14
18205,feature 73,67
16829,feature 73,43
16829,feature 195,18
16829,feature 73,43
16829,feature 195,18
17120,feature 73,24
17120,feature 195,24
17120,feature 73,24
17120,feature 195,24
18278,feature 47,1
18278,feature 306,3
18278,feature 163,1
18278,feature 47,1
18278,feature 306,3
18278,feature 163,1
18278,feature 47,1
18278,feature 306,3
18278,feature 163,1
17177,feature 163,4
17177,feature 47,4
17177,feature 163,4
17177,feature 47,4
17132,feature 306,1
17132,feature 219,1
17132,feature 134,1
17132,feature 47,1
17132,feature 163,1
17132,feature 306,1
17132,feature 219,1
17132,feature 134,1
17132,feature 47,1
17132,feature 163,1
17132,feature 306,1
17132,feature 219,1
17132,feature 134,1
17132,feature 47,1
17132,feature 163,1
17132,feature 306,1
17132,feature 219,1
17132,feature 134,1
17132,feature 47,1
17132,feature 163,1
17132,feature 306,1
17132,feature 219,1
17132,feature 134,1
17132,feature 47,1
17132,feature 163,1
18301,feature 47,4
18301,feature 306,1
18301,feature 163,5
18301,feature 47,4
18301,feature 306,1
18301,feature 163,5
18301,feature 47,4
18301,feature 306,1
18301,feature 163,5
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
17961,feature 47,4
17961,feature 169,1
17961,feature 48,1
17961,feature 225,1
17961,feature 163,6
17961,feature 219,1
17961,feature 134,1
17961,feature 306,3
17961,feature 53,1
17961,feature 164,1
16747,feature 51,2
16747,feature 167,2
16747,feature 51,2
16747,feature 167,2
16680,feature 51,5
17149,feature 82,12
17087,feature 82,12
17087,feature 203,4
17087,feature 82,12
17087,feature 203,4
17881,feature 203,7
17881,feature 82,8
17881,feature 203,7
17881,feature 82,8
17849,feature 82,43
18133,feature 56,1
17035,feature 132,1
17035,feature 217,1
17035,feature 132,1
17035,feature 217,1
17554,feature 68,1
17554,feature 179,1
17554,feature 273,2
17554,feature 68,1
17554,feature 179,1
17554,feature 273,2
17554,feature 68,1
17554,feature 179,1
17554,feature 273,2
18153,feature 68,2
18153,feature 206,1
18153,feature 68,2
18153,feature 206,1
17089,feature 68,1
16712,feature 54,17
16712,feature 170,12
16712,feature 54,17
16712,feature 170,12
17228,feature 70,3
17228,feature 191,3
17228,feature 70,3
17228,feature 191,3
17985,feature 70,3
17985,feature 191,1
17985,feature 70,3
17985,feature 191,1
18307,feature 134,1
18307,feature 191,2
18307,feature 219,1
18307,feature 70,1
18307,feature 134,1
18307,feature 191,2
18307,feature 219,1
18307,feature 70,1
18307,feature 134,1
18307,feature 191,2
18307,feature 219,1
18307,feature 70,1
18307,feature 134,1
18307,feature 191,2
18307,feature 219,1
18307,feature 70,1
17816,feature 70,1
16893,feature 70,3
18517,feature 306,1
17907,feature 223,1
17439,feature 182,1
17439,feature 170,28
17439,feature 207,1
17439,feature 182,1
17439,feature 170,28
17439,feature 207,1
17439,feature 182,1
17439,feature 170,28
17439,feature 207,1
17580,feature 168,7
17580,feature 71,4
17580,feature 52,27
17580,feature 193,2
17580,feature 168,7
17580,feature 71,4
17580,feature 52,27
17580,feature 193,2
17580,feature 168,7
17580,feature 71,4
17580,feature 52,27
17580,feature 193,2
17580,feature 168,7
17580,feature 71,4
17580,feature 52,27
17580,feature 193,2
17047,feature 71,2
17047,feature 193,1
17047,feature 71,2
17047,feature 193,1
17218,feature 71,2
18433,feature 71,7
18433,feature 193,7
18433,feature 71,7
18433,feature 193,7
18423,feature 71,3
18423,feature 193,2
18423,feature 71,3
18423,feature 193,2
17635,feature 71,1
17635,feature 203,33
17635,feature 193,1
17635,feature 82,66
17635,feature 71,1
17635,feature 203,33
17635,feature 193,1
17635,feature 82,66
17635,feature 71,1
17635,feature 203,33
17635,feature 193,1
17635,feature 82,66
17635,feature 71,1
17635,feature 203,33
17635,feature 193,1
17635,feature 82,66
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
18229,feature 198,8
18229,feature 71,5
18229,feature 193,7
18229,feature 76,10
18229,feature 203,16
18229,feature 82,41
16720,feature 82,4
16720,feature 203,3
16720,feature 82,4
16720,feature 203,3
17114,feature 203,13
17114,feature 82,24
17114,feature 203,13
17114,feature 82,24
17550,feature 82,12
17550,feature 71,1
17550,feature 203,2
17550,feature 82,12
17550,feature 71,1
17550,feature 203,2
17550,feature 82,12
17550,feature 71,1
17550,feature 203,2
17902,feature 193,1
17902,feature 71,1
17902,feature 203,9
17902,feature 82,40
17902,feature 193,1
17902,feature 71,1
17902,feature 203,9
17902,feature 82,40
17902,feature 193,1
17902,feature 71,1
17902,feature 203,9
17902,feature 82,40
17902,feature 193,1
17902,feature 71,1
17902,feature 203,9
17902,feature 82,40
18123,feature 70,4
18123,feature 55,1
18123,feature 171,1
18123,feature 191,5
18123,feature 70,4
18123,feature 55,1
18123,feature 171,1
18123,feature 191,5
18123,feature 70,4
18123,feature 55,1
18123,feature 171,1
18123,feature 191,5
18123,feature 70,4
18123,feature 55,1
18123,feature 171,1
18123,feature 191,5
17488,feature 70,4
17488,feature 191,2
17488,feature 70,4
17488,feature 191,2
18167,feature 191,1
18167,feature 70,7
18167,feature 191,1
18167,feature 70,7
17422,feature 70,17
17422,feature 191,4
17422,feature 70,17
17422,feature 191,4
17679,feature 107,47
17679,feature 191,14
17679,feature 70,66
17679,feature 107,47
17679,feature 191,14
17679,feature 70,66
17679,feature 107,47
17679,feature 191,14
17679,feature 70,66
16867,feature 70,2
16867,feature 171,3
16867,feature 191,1
16867,feature 55,4
16867,feature 70,2
16867,feature 171,3
16867,feature 191,1
16867,feature 55,4
16867,feature 70,2
16867,feature 171,3
16867,feature 191,1
16867,feature 55,4
16867,feature 70,2
16867,feature 171,3
16867,feature 191,1
16867,feature 55,4
17572,feature 70,1
17572,feature 55,2
17572,feature 70,1
17572,feature 55,2
17986,feature 70,3
18476,feature 70,9
18476,feature 191,3
18476,feature 70,9
18476,feature 191,3
16887,feature 54,1
16887,feature 306,1
16887,feature 170,1
16887,feature 222,1
16887,feature 54,1
16887,feature 306,1
16887,feature 170,1
16887,feature 222,1
16887,feature 54,1
16887,feature 306,1
16887,feature 170,1
16887,feature 222,1
16887,feature 54,1
16887,feature 306,1
16887,feature 170,1
16887,feature 222,1
17280,feature 306,1
17131,feature 51,1
17131,feature 167,1
17131,feature 51,1
17131,feature 167,1
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17243,feature 193,1
17243,feature 201,1
17243,feature 80,2
17243,feature 71,2
17243,feature 82,8
17243,feature 203,3
17086,feature 82,2
17086,feature 203,2
17086,feature 82,2
17086,feature 203,2
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
18151,feature 193,3
18151,feature 71,2
18151,feature 82,54
18151,feature 201,8
18151,feature 203,11
18151,feature 80,6
18151,feature 68,3
16954,feature 82,4
16954,feature 203,3
16954,feature 193,1
16954,feature 71,1
16954,feature 201,1
16954,feature 82,4
16954,feature 203,3
16954,feature 193,1
16954,feature 71,1
16954,feature 201,1
16954,feature 82,4
16954,feature 203,3
16954,feature 193,1
16954,feature 71,1
16954,feature 201,1
16954,feature 82,4
16954,feature 203,3
16954,feature 193,1
16954,feature 71,1
16954,feature 201,1
16954,feature 82,4
16954,feature 203,3
16954,feature 193,1
16954,feature 71,1
16954,feature 201,1
17075,feature 71,4
17075,feature 82,20
17075,feature 203,16
17075,feature 76,1
17075,feature 193,6
17075,feature 71,4
17075,feature 82,20
17075,feature 203,16
17075,feature 76,1
17075,feature 193,6
17075,feature 71,4
17075,feature 82,20
17075,feature 203,16
17075,feature 76,1
17075,feature 193,6
17075,feature 71,4
17075,feature 82,20
17075,feature 203,16
17075,feature 76,1
17075,feature 193,6
17075,feature 71,4
17075,feature 82,20
17075,feature 203,16
17075,feature 76,1
17075,feature 193,6
17039,feature 71,1
17039,feature 193,2
17039,feature 82,4
17039,feature 80,1
17039,feature 71,1
17039,feature 193,2
17039,feature 82,4
17039,feature 80,1
17039,feature 71,1
17039,feature 193,2
17039,feature 82,4
17039,feature 80,1
17039,feature 71,1
17039,feature 193,2
17039,feature 82,4
17039,feature 80,1
17072,feature 193,1
17072,feature 71,2
17072,feature 82,2
17072,feature 193,1
17072,feature 71,2
17072,feature 82,2
17072,feature 193,1
17072,feature 71,2
17072,feature 82,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
17913,feature 203,7
17913,feature 193,2
17913,feature 82,18
17913,feature 80,2
17913,feature 71,2
17913,feature 201,2
16757,feature 71,1
18013,feature 82,8
18013,feature 71,2
18013,feature 80,4
18013,feature 201,2
18013,feature 193,4
18013,feature 203,4
18013,feature 82,8
18013,feature 71,2
18013,feature 80,4
18013,feature 201,2
18013,feature 193,4
